technical_name (use with ::give),display_name,cert_of,source_file
cup_water,Cup of water,,scripts/_unpack/377/all.obj
curry,Curry,,scripts/skill_cooking/configs/cooking_inv/configs/stew/stew.obj
curry_leaf,Curry leaf,,scripts/_unpack/377/all.obj
curry_seed_2,,,scripts/_unpack/377/all.obj
curry_seed_3,,,scripts/_unpack/377/all.obj
curry_seed_4,,,scripts/_unpack/377/all.obj
curry_seed_5,,,scripts/_unpack/377/all.obj
curry_tree_seed,Curry tree seed,,scripts/_unpack/377/all.obj
dagannoth_king_bones,Dagannoth bones,,scripts/_unpack/377/all.obj
daganoth_cave_magic_shortbow,Seercull,,scripts/_unpack/377/all.obj
dagganoth_hide,Dagannoth hide,,scripts/_unpack/377/all.obj
dagganoth_mage_body,Skeletal top,,scripts/_unpack/377/all.obj
dagganoth_mage_body_part,Ribcage piece,,scripts/_unpack/377/all.obj
dagganoth_mage_feet,Skeletal boots,,scripts/_unpack/377/all.obj
dagganoth_mage_gloves,Skeletal gloves,,scripts/_unpack/377/all.obj
dagganoth_mage_head_part,Skull piece,,scripts/_unpack/377/all.obj
dagganoth_mage_helm,Skeletal helm,,scripts/_unpack/377/all.obj
dagganoth_mage_leg_part,Fibula piece,,scripts/_unpack/377/all.obj
dagganoth_mage_legs,Skeletal bottoms,,scripts/_unpack/377/all.obj
dagganoth_melee_body,Rock-shell plate,,scripts/_unpack/377/all.obj
dagganoth_melee_body_part,Rock-shell shard,,scripts/_unpack/377/all.obj
dagganoth_melee_feet,Rock-shell boots,,scripts/_unpack/377/all.obj
dagganoth_melee_gloves,Rock-shell gloves,,scripts/_unpack/377/all.obj
dagganoth_melee_head_part,Rock-shell chunk,,scripts/_unpack/377/all.obj
dagganoth_melee_helm,Rock-shell helm,,scripts/_unpack/377/all.obj
dagganoth_melee_leg_part,Rock-shell splinter,,scripts/_unpack/377/all.obj
dagganoth_melee_legs,Rock-shell legs,,scripts/_unpack/377/all.obj
dagganoth_range_body_part,Flattened hide,,scripts/_unpack/377/all.obj
dagganoth_range_feet,Spined boots,,scripts/_unpack/377/all.obj
dagganoth_range_gloves,Spined gloves,,scripts/_unpack/377/all.obj
dagganoth_range_head_part,Circular hide,,scripts/_unpack/377/all.obj
dagganoth_range_leg_part,Stretched hide,,scripts/_unpack/377/all.obj
dagganoth_ranged_body,Spined body,,scripts/_unpack/377/all.obj
dagganoth_ranged_helm,Spined helm,,scripts/_unpack/377/all.obj
dagganoth_ranged_legs,Spined chaps,,scripts/_unpack/377/all.obj
dagger_wolfbane,Wolfbane,,scripts/quests/quest_priestperil/configs/priestperil.obj
damp_cloth,Damp cloth,,scripts/_unpack/377/all.obj
damp_sticks,Damp sticks,,scripts/_unpack/377/all.obj
damp_tinderbox,Damp tinderbox,,scripts/_unpack/377/all.obj
darklight,Darklight,,scripts/_unpack/377/all.obj
dart_poisoned_p,Poisoned dart(p),,scripts/_unpack/377/all.obj
deal_blindweed,Blindweed,,scripts/_unpack/377/all.obj
deal_blindweed_seed,Blindweed seed,,scripts/_unpack/377/all.obj
deal_bucket_swill,Unsanitary swill,,scripts/_unpack/377/all.obj
deal_karamthulhu,Karamthulhu,,scripts/_unpack/377/all.obj
deal_rusty_scimitar,Rusty scimitar,,scripts/_unpack/377/all.obj
deal_slayer_gloves,Slayer gloves,,scripts/_unpack/377/all.obj
deal_slugling,Sluglings,,scripts/_unpack/377/all.obj
deal_spider_body,Fever spider body,,scripts/_unpack/377/all.obj
deal_stagnant_bucket,Bucket of water,,scripts/_unpack/377/all.obj
deal_wrench,Wrench,,scripts/_unpack/377/all.obj
deal_wrench_blessed,Holy wrench,,scripts/_unpack/377/all.obj
death_cannonball_blue,Stone ball,,scripts/quests/quest_death/configs/death.obj
death_cannonball_green,Stone ball,,scripts/quests/quest_death/configs/death.obj
death_cannonball_purple,Stone ball,,scripts/quests/quest_death/configs/death.obj
death_cannonball_red,Stone ball,,scripts/quests/quest_death/configs/death.obj
death_cannonball_yellow,Stone ball,,scripts/quests/quest_death/configs/death.obj
death_climbingboots,Climbing boots,,scripts/quests/quest_death/configs/death.obj
death_combination,Combination,,scripts/quests/quest_death/configs/death.obj
death_entrancecert,Certificate,,scripts/quests/quest_death/configs/death.obj
death_iou,Iou,,scripts/quests/quest_death/configs/death.obj
death_secretwaymap,Secret way map,,scripts/quests/quest_death/configs/death.obj
death_spikedboots,Spiked boots,,scripts/quests/quest_death/configs/death.obj
death_talisman,Death talisman,,scripts/skill_runecraft/configs/runecraft.obj
deathdagger,Dark dagger,,scripts/_unpack/377/all.obj
deathdaggerdone,Glowing dagger,,scripts/_unpack/377/all.obj
deathrune,Death rune,,scripts/_unpack/377/all.obj
delphinium_seed_2,,,scripts/_unpack/377/all.obj
delphinium_seed_3,,,scripts/_unpack/377/all.obj
delphinium_seed_4,,,scripts/_unpack/377/all.obj
delphinium_seed_5,,,scripts/_unpack/377/all.obj
desert_boots,Desert boots,,scripts/_unpack/377/all.obj
desert_robe,Desert robe,,scripts/_unpack/377/all.obj
desert_shirt,Desert shirt,,scripts/_unpack/377/all.obj
devious_bowsword,Bow-sword,,scripts/_unpack/377/all.obj
devious_glowingorb,Orb,,scripts/_unpack/377/all.obj
devious_glowingpouch,Large pouch,,scripts/_unpack/377/all.obj
devious_relic_fragment_saradomin,Relic,,scripts/_unpack/377/all.obj
devious_slenderblade,Slender blade,,scripts/_unpack/377/all.obj
diamond,Diamond,,scripts/_unpack/377/all.obj
diamond_necklace,Diamond necklace,,scripts/_unpack/377/all.obj
diamond_ring,Diamond ring,,scripts/_unpack/377/all.obj
dibber,Seed dibber,,scripts/_unpack/377/all.obj
digchestkey,Chest key,,scripts/_unpack/377/all.obj
digcompound,Chemical compound,,scripts/_unpack/377/all.obj
digexpertscroll,Invitation letter,,scripts/_unpack/377/all.obj
digplainletter,Unstamped letter,,scripts/_unpack/377/all.obj
digsitearmour1,Damaged armour,,scripts/_unpack/377/all.obj
digsitearmour2,Broken armour,,scripts/_unpack/377/all.obj
digsitearrow,Broken arrow,,scripts/_unpack/377/all.obj
digsitebook,Book on chemicals,,scripts/_unpack/377/all.obj
digsitebuckle,Belt buckle,,scripts/_unpack/377/all.obj
digsitebuttons,Buttons,,scripts/_unpack/377/all.obj
digsiteglass,Broken glass,,scripts/_unpack/377/all.obj
digsitepottery,Ceramic remains,,scripts/_unpack/377/all.obj
digsitestaff,Broken staff,,scripts/_unpack/377/all.obj
digsitesword,Rusty sword,,scripts/_unpack/377/all.obj
digsitevase,Vase,,scripts/_unpack/377/all.obj
digtalisman,Zaros talisman,,scripts/_unpack/377/all.obj
discofreturning,Disk of returning,,scripts/_unpack/377/all.obj
display_tea,Cup of tea,,scripts/_unpack/377/all.obj
display_weapon_poison,Weapon poison,,scripts/_unpack/377/all.obj
distillator,Distillator,,scripts/_unpack/377/all.obj
doctor_gown,Doctors' gown,,scripts/_unpack/377/all.obj
doogleleaves,Doogle leaves,,scripts/_unpack/377/all.obj
doomion_amulet,Amulet of doomion,,scripts/_unpack/377/all.obj
dragon_2h_sword,Dragon 2h sword,,scripts/_unpack/377/all.obj
dragon_axe,Dragon axe,,scripts/skill_woodcutting/configs/axes/axes.obj
dragon_battleaxe,Dragon battleaxe,,scripts/_unpack/377/all.obj
dragon_bitter,Dragon bitter,,scripts/skill_cooking/configs/cooking_generic/cooking.obj
dragon_bones,Dragon bones,,scripts/skill_prayer/configs/bones.obj
dragon_chainbody,Dragon chainbody,,scripts/_unpack/377/all.obj
dragon_dagger,Dragon dagger,,scripts/_unpack/377/all.obj
dragon_dagger_p,Dragon dagger(p),,scripts/_unpack/377/all.obj
dragon_halberd,Dragon halberd,,scripts/_unpack/377/all.obj
dragon_leather,Green d-leather,,scripts/_unpack/377/all.obj
dragon_leather_black,Black d-leather,,scripts/_unpack/377/all.obj
dragon_leather_blue,Blue d-leather,,scripts/_unpack/377/all.obj
dragon_leather_red,Red dragon leather,,scripts/_unpack/377/all.obj
dragon_longsword,Dragon longsword,,scripts/_unpack/377/all.obj
dragon_mace,Dragon mace,,scripts/_unpack/377/all.obj
dragon_med_helm,Dragon med helm,,scripts/_unpack/377/all.obj
dragon_platelegs,Dragon platelegs,,scripts/_unpack/377/all.obj
dragon_plateskirt,Dragon plateskirt,,scripts/_unpack/377/all.obj
dragon_scale_dust,Dragon scale dust,,scripts/_unpack/377/all.obj
dragon_scimitar,Dragon scimitar,,scripts/_unpack/377/all.obj
dragon_spear,Dragon spear,,scripts/_unpack/377/all.obj
dragon_spear_p,Dragon spear(p),,scripts/_unpack/377/all.obj
dragon_sq_shield,Dragon sq shield,,scripts/_unpack/377/all.obj
dragon_vambraces,Green d'hide vamb,,scripts/_unpack/377/all.obj
dragonhide_black,Black dragonhide,,scripts/_unpack/377/all.obj
dragonhide_blue,Blue dragonhide,,scripts/_unpack/377/all.obj
dragonhide_body,Green d'hide body,,scripts/_unpack/377/all.obj
dragonhide_body_trim,D-hide body (t),,scripts/_unpack/377/all.obj
dragonhide_body_trim_gold,D-hide body(g),,scripts/_unpack/377/all.obj
dragonhide_chaps,Green d'hide chaps,,scripts/_unpack/377/all.obj
dragonhide_chaps_trim,D-hide chaps (t),,scripts/_unpack/377/all.obj
dragonhide_chaps_trim_gold,D-hide chaps (g),,scripts/_unpack/377/all.obj
dragonhide_green,Green dragonhide,,scripts/_unpack/377/all.obj
dragonhide_red,Red dragonhide,,scripts/_unpack/377/all.obj
dragonmap,Crandor map,,scripts/_unpack/377/all.obj
dragonshield_a,Shield left half,,scripts/_unpack/377/all.obj
dragonshield_b,Shield right half,,scripts/_unpack/377/all.obj
dragonstone,Dragonstone,,scripts/_unpack/377/all.obj
dragonstone_necklace,Dragon necklace,,scripts/_unpack/377/all.obj
dragonstone_ring,Dragonstone ring,,scripts/_unpack/377/all.obj
dramen_branch,Dramen branch,,scripts/_unpack/377/all.obj
dramen_staff,Dramen staff,,scripts/_unpack/377/all.obj
drill_bottoms,Camo bottoms,,scripts/_unpack/377/all.obj
drill_helm,Camo helmet,,scripts/_unpack/377/all.obj
drill_top,Camo top,,scripts/_unpack/377/all.obj
druid_pouch,Druid pouch,,scripts/_unpack/377/all.obj
druid_pouch_empty,Druid pouch,,scripts/_unpack/377/all.obj
druidrobebottom,Druid's robe,,scripts/_unpack/377/all.obj
druidrobetop,Druid's robe,,scripts/_unpack/377/all.obj
drunk_dragon,Drunk dragon,,scripts/skill_cooking/configs/gnome_cooking/cocktails.obj
dry_sticks,Dry sticks,,scripts/_unpack/377/all.obj
dummy_shoe1,Shoe,,scripts/_unpack/377/all.obj
dummy_shoe2,Shoe,,scripts/_unpack/377/all.obj
dummy_shoe3,Shoe,,scripts/_unpack/377/all.obj
dummy_shoe4,Shoe,,scripts/_unpack/377/all.obj
dummy_shoe5,Shoe,,scripts/_unpack/377/all.obj
dummy_shoe6,Shoe.,,scripts/_unpack/377/all.obj
dustrune,Dust rune,,scripts/_unpack/377/all.obj
dusty_key,Dusty key,,scripts/_unpack/377/all.obj
dwarf_battleaxe_anim_blunt,Dwarven battleaxe,,scripts/_unpack/377/all.obj
dwarf_battleaxe_anim_sharp,Dwarven battleaxe,,scripts/_unpack/377/all.obj
dwarf_battleaxe_new,Dwarven battleaxe,,scripts/_unpack/377/all.obj
dwarf_battleaxe_old,Dwarven battleaxe,,scripts/_unpack/377/all.obj
dwarf_battleaxe_sapphires,Dwarven battleaxe,,scripts/_unpack/377/all.obj
dwarf_battleaxe_sharpened,Dwarven battleaxe,,scripts/_unpack/377/all.obj
dwarf_clothes,Exquisite clothes,,scripts/_unpack/377/all.obj
dwarf_goldrock_helmet,Gold helmet,,scripts/_unpack/377/all.obj
dwarf_jumper1,Woven top,,scripts/_unpack/377/all.obj
dwarf_jumper2,Woven top,,scripts/_unpack/377/all.obj
dwarf_jumper3,Woven top,,scripts/_unpack/377/all.obj
dwarf_library_book,Book on costumes,,scripts/_unpack/377/all.obj
dwarf_meeting_notes1,Meeting notes,,scripts/_unpack/377/all.obj
dwarf_minecart_ticket_ice_kelda,Minecart ticket,,scripts/_unpack/377/all.obj
dwarf_minecart_ticket_kelda_ice,Minecart ticket,,scripts/_unpack/377/all.obj
dwarf_minecart_ticket_kelda_whitewolf,Minecart ticket,,scripts/_unpack/377/all.obj
dwarf_minecart_ticket_whitewolf_kelda,Minecart ticket,,scripts/_unpack/377/all.obj
dwarf_perfect_left_boot,Left boot,,scripts/_unpack/377/all.obj
dwarf_perfect_pair_of_boots,Exquisite boots,,scripts/_unpack/377/all.obj
dwarf_perfect_right_boot,Right boot,,scripts/_unpack/377/all.obj
dwarf_quest_complete_icon,Dwarf,,scripts/_unpack/377/all.obj
dwarf_rock_base_schematic,Base schematics,,scripts/_unpack/377/all.obj
dwarf_rock_book,Dwarven lore,,scripts/_unpack/377/all.obj
dwarf_rock_cannonball_gold,Cannon ball,,scripts/_unpack/377/all.obj
dwarf_rock_page1,Book page 1,,scripts/_unpack/377/all.obj
dwarf_rock_page2,Book page 2,,scripts/_unpack/377/all.obj
dwarf_rock_page3,Book page 3,,scripts/_unpack/377/all.obj
dwarf_rock_pagex2,Pages,,scripts/_unpack/377/all.obj
dwarf_rock_pagex3,Pages,,scripts/_unpack/377/all.obj
dwarf_rock_schematic1,Schematic,,scripts/_unpack/377/all.obj
dwarf_rock_schematic2,Schematics,,scripts/_unpack/377/all.obj
dwarf_rock_schematic3,Schematics,,scripts/_unpack/377/all.obj
dwarf_rock_schematic_assembled,Schematic,,scripts/_unpack/377/all.obj
dwarf_shirt1,Shirt,,scripts/_unpack/377/all.obj
dwarf_shirt2,Shirt,,scripts/_unpack/377/all.obj
dwarf_shirt3,Shirt,,scripts/_unpack/377/all.obj
dwarf_shorts1,Shorts,,scripts/_unpack/377/all.obj
dwarf_shorts2,Shorts,,scripts/_unpack/377/all.obj
dwarf_shorts3,Shorts,,scripts/_unpack/377/all.obj
dwarf_skirt1,Skirt,,scripts/_unpack/377/all.obj
dwarf_skirt2,Skirt,,scripts/_unpack/377/all.obj
dwarf_skirt3,Skirt,,scripts/_unpack/377/all.obj
dwarf_trousers1,Trousers,,scripts/_unpack/377/all.obj
dwarf_trousers2,Trousers,,scripts/_unpack/377/all.obj
dwarf_trousers3,Trousers,,scripts/_unpack/377/all.obj
dwarf_weed,Dwarf weed,,scripts/skill_herblore/configs/herbs.obj
dwarf_weed_seed,Dwarf weed seed,,scripts/_unpack/377/all.obj
dwarfweedvial,Unfinished potion,,scripts/_unpack/377/all.obj
dwarven_stout,Dwarven stout,,scripts/skill_cooking/configs/cooking_generic/cooking.obj
dwellberries,Dwellberries,,scripts/skill_cooking/configs/gnome_cooking/gnome_cooking.obj
dwellberry_bush_seed,Dwellberry seed,,scripts/_unpack/377/all.obj
dwellberry_seed_2,,,scripts/_unpack/377/all.obj
dwellberry_seed_3,,,scripts/_unpack/377/all.obj
dwellberry_seed_4,,,scripts/_unpack/377/all.obj
dwellberry_seed_5,,,scripts/_unpack/377/all.obj
eadgar_alco_chunks,Alco-chunks,,scripts/_unpack/377/all.obj
eadgar_dirty_druid_robe,Dirty robe,,scripts/_unpack/377/all.obj
eadgar_dried_troll_thistle,Dried thistle,,scripts/_unpack/377/all.obj
eadgar_drunk_parrot,Drunk parrot,,scripts/_unpack/377/all.obj
eadgar_fade_to_black_inv,,,scripts/_unpack/377/all.obj
eadgar_fake_man,Fake man,,scripts/_unpack/377/all.obj
eadgar_goutweed_herb,Goutweed,,scripts/_unpack/377/all.obj
eadgar_ground_troll_thistle,Ground thistle,,scripts/_unpack/377/all.obj
eadgar_ground_troll_thistle_potion,Troll potion,,scripts/_unpack/377/all.obj
eadgar_troll_storeroom_key,Storeroom key,,scripts/_unpack/377/all.obj
eadgar_troll_thistle,Troll thistle,,scripts/_unpack/377/all.obj
earth_battlestaff,Earth battlestaff,,scripts/_unpack/377/all.obj
earth_orb,Earth orb,,scripts/_unpack/377/all.obj
earth_talisman,Earth talisman,,scripts/skill_runecraft/configs/runecraft.obj
earthrune,Earth rune,,scripts/_unpack/377/all.obj
easter06_egg_01,Easter egg,,scripts/_unpack/377/all.obj
easter06_egg_02,Easter egg,,scripts/_unpack/377/all.obj
easter06_egg_03,Easter egg,,scripts/_unpack/377/all.obj
easter06_egg_04,Easter egg,,scripts/_unpack/377/all.obj
easter06_egg_05,Easter egg,,scripts/_unpack/377/all.obj
easter06_egg_06,Easter egg,,scripts/_unpack/377/all.obj
easter06_ring_of_egg,Easter ring,,scripts/_unpack/377/all.obj
easter_basket_2005,Basket of eggs,,scripts/_unpack/377/all.obj
easter_egg,Easter egg,,scripts/skill_cooking/configs/cooking_generic/cooking.obj
easter_egg_2005_darkblue,Deep blue sweets,,scripts/_unpack/377/all.obj
easter_egg_2005_green,Green sweets,,scripts/_unpack/377/all.obj
easter_egg_2005_lightblue,Blue sweets,,scripts/_unpack/377/all.obj
easter_egg_2005_pink,Pink sweets,,scripts/_unpack/377/all.obj
easter_egg_2005_purple,Purple sweets,,scripts/_unpack/377/all.obj
easter_egg_2005_red,Red sweets,,scripts/_unpack/377/all.obj
easter_egg_2005_white,White sweets,,scripts/_unpack/377/all.obj
ectophial,Ectophial,,scripts/_unpack/377/all.obj
ectophial_empty,Ectophial,,scripts/_unpack/377/all.obj
ectoplasm_puddle,Puddle of slime,,scripts/_unpack/377/all.obj
ectotoken,Ecto-token,,scripts/_unpack/377/all.obj
ectotoken_2,,,scripts/_unpack/377/all.obj
ectotoken_3,,,scripts/_unpack/377/all.obj
edgevilledungeonkey,Brass key,,scripts/_unpack/377/all.obj
edible_seaweed,Edible seaweed,,scripts/_unpack/377/all.obj
egg,Egg,,scripts/skill_cooking/configs/cooking_inv/configs/cakes/cakes.obj
elemental_shield,Elemental shield,,scripts/_unpack/377/all.obj
elemental_talisman,Elemental talisman,,scripts/_unpack/377/all.obj
elemental_workshop_bar,Elemental metal,,scripts/_unpack/377/all.obj
elemental_workshop_key,Battered key,,scripts/_unpack/377/all.obj
elemental_workshop_lava_bowl,A stone bowl,,scripts/_unpack/377/all.obj
elemental_workshop_lava_bowl_full,A stone bowl,,scripts/_unpack/377/all.obj
elemental_workshop_ore,Elemental ore,,scripts/_unpack/377/all.obj
elemental_workshop_shield_book,Battered book,,scripts/_unpack/377/all.obj
elena_picture,Picture,,scripts/_unpack/377/all.obj
elenakey,A small key,,scripts/_unpack/377/all.obj
elf_crystal_tiny,Tiny elf crystal,,scripts/_unpack/377/all.obj
elid_ballad,Ballad,,scripts/_unpack/377/all.obj
elid_choc_ice,Choc-ice,,scripts/_unpack/377/all.obj
elid_genilamp,Lamp,,scripts/_unpack/377/all.obj
elid_key,Ancestral key,,scripts/_unpack/377/all.obj
elid_key_outline,,,scripts/_unpack/377/all.obj
elid_robebottoms,Robe of elidinis,,scripts/_unpack/377/all.obj
elid_robebottoms_torn,Torn robe,,scripts/_unpack/377/all.obj
elid_robetop,Robe of elidinis,,scripts/_unpack/377/all.obj
elid_robetop_torn,Torn robe,,scripts/_unpack/377/all.obj
elid_shoes,Shoes,,scripts/_unpack/377/all.obj
elid_sole,Sole,,scripts/_unpack/377/all.obj
elid_statuette,Statuette,,scripts/_unpack/377/all.obj
emerald,Emerald,,scripts/_unpack/377/all.obj
emerald_necklace,Emerald necklace,,scripts/_unpack/377/all.obj
emerald_ring,Emerald ring,,scripts/_unpack/377/all.obj
empty_dye_bottle,Sample bottle,,scripts/_unpack/377/all.obj
empty_fishfood_box,An empty box,,scripts/_unpack/377/all.obj
empty_ogre_bellows,Ogre bellows,,scripts/_unpack/377/all.obj
enakh_arm_left,Stone left arm,,scripts/_unpack/377/all.obj
enakh_arm_right,Stone right arm,,scripts/_unpack/377/all.obj
enakh_camel_mask,Camel mask,,scripts/_unpack/377/all.obj
enakh_camel_mould_positive,Camel mould (p),,scripts/_unpack/377/all.obj
enakh_chisel,Chisel,,scripts/_unpack/377/all.obj
enakh_granite_medium,Granite (5kg),,scripts/_unpack/377/all.obj
enakh_granite_small,Granite (2kg),,scripts/_unpack/377/all.obj
enakh_granite_tiny,Granite (500g),,scripts/_unpack/377/all.obj
enakh_leg_left,Stone left leg,,scripts/_unpack/377/all.obj
enakh_leg_right,Stone right leg,,scripts/_unpack/377/all.obj
enakh_sandstone_crafted_body,Sandstone base,,scripts/_unpack/377/all.obj
enakh_sandstone_huge_body,Sandstone (32kg),,scripts/_unpack/377/all.obj
enakh_sandstone_large,Sandstone (10kg),,scripts/_unpack/377/all.obj
enakh_sandstone_medium,Sandstone (5kg),,scripts/_unpack/377/all.obj
enakh_sandstone_small,Sandstone (2kg),,scripts/_unpack/377/all.obj
enakh_sandstone_tiny,Sandstone (1kg),,scripts/_unpack/377/all.obj
enakh_sigil_k,K sigil,,scripts/_unpack/377/all.obj
enakh_sigil_m,M sigil,,scripts/_unpack/377/all.obj
enakh_sigil_r,R sigil,,scripts/_unpack/377/all.obj
enakh_sigil_z,Z sigil,,scripts/_unpack/377/all.obj
enakh_statue_head_camel,Stone head,,scripts/_unpack/377/all.obj
enakh_statue_head_icthlarin,Stone head,,scripts/_unpack/377/all.obj
enakh_statue_head_lazim,Stone head,,scripts/_unpack/377/all.obj
enakh_statue_head_zamorak,Stone head,,scripts/_unpack/377/all.obj
enakh_stone_head_akthanakos,Stone head,,scripts/_unpack/377/all.obj
enchanted_bear_meat,Enchanted bear,,scripts/_unpack/377/all.obj
enchanted_beef,Enchanted beef,,scripts/_unpack/377/all.obj
enchanted_chicken,Enchanted chicken,,scripts/_unpack/377/all.obj
enchanted_hat,Enchanted hat,,scripts/_unpack/377/all.obj
enchanted_onyx_amulet,Amulet of fury,,scripts/_unpack/377/all.obj
enchanted_onyx_ring,Ring of stone,,scripts/_unpack/377/all.obj
enchanted_rat_meat,Enchanted rat,,scripts/_unpack/377/all.obj
enchanted_robelegs,Enchanted robe,,scripts/_unpack/377/all.obj
enchanted_robetop,Enchanted top,,scripts/_unpack/377/all.obj
equa_leaves,Equa leaves,,scripts/skill_cooking/configs/gnome_cooking/gnome_cooking.obj
equa_toads_legs,Equa toad's legs,,scripts/skill_cooking/configs/gnome_cooking/gnome_cooking.obj
ethenea,Ethenea,,scripts/_unpack/377/all.obj
evil_bob_amulet_of_manspeak,Man speak amulet,,scripts/macro events/configs/antimacro.obj
